OBJECTID,HUD_ID,PROJECT,PROJ_ADD,PROJ_CTY,PROJ_ST,PROJ_ZIP,STATE_ID,CONTACT,COMPANY,CO_ADD,CO_CTY,CO_ST,CO_ZIP,CO_TEL,ALLOCAMT,N_UNITS,LI_UNITS,N_0BR,N_1BR,N_2BR,N_3BR,N_4BR,INC_CEIL,LOW_CEIL,CEILUNIT,YR_PIS,YR_ALLOC,NON_PROF,BASIS,BOND,MFF_RA,FMHA_514,FMHA_515,FMHA_538,HOME,HOME_AMT,TCAP,TCAP_AMT,CDBG,CDBG_AMT,FHA,HOPEVI,HPVI_AMT,TCEP,TCEP_AMT,RENTASSIST,TRGT_POP,TRGT_FAM,TRGT_ELD,TRGT_DIS,TRGT_HML,TRGT_OTHER,TRGT_SPC,TYPE,CREDIT,N_UNITSR,LI_UNITR,DDA,QCT,NONPROG,DATANOTE,METRO_TRACT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,CBSA,CBSA_NM,NECTA,NECTA_NM,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,x,y
36625,OHA20190019,MCGREGOR SENIOR ASSISTED LIVING,14900 PRIVATE DRIVE,EAST CLEVELAND,OH,44112,170206,,,,,,,,297570,50,50,12,38,0,0,0,3,,,2019,2017,,1,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,1,3,50,50,0,1,,,1,39,Cuyahoga,35,151300,1,1002,Cuyahoga,35,23380,East Cleveland,23380,East Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1500,S,,14900 Private Dr,,East Cleveland,OH,44112,3470,,44112,99,6,44112347099,H,,,,1,,,A,,90% Overall probable correctness,41.531582,-81.572746,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3923380,39035151300,390351513001,-9080636.5473,5091068.92
36646,OHA20150023,NOTRE DAME APARTMENTS,1325 ANSEL ROAD,CLEVELAND,OH,44106,130060,,,,,,,,599054,73,73,0,73,0,0,0,9,,0,2015,2013,,1,2,2,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,1,2,2,2,,2,3,73,73,0,1,,,1,39,Cuyahoga,35,118602,1,1000,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1325 Ansel Rd,,Cleveland,OH,44106,1079,,44106,99,0,44106107999,H,,,,1,,,A,,90% Overall probable correctness,41.520447,-81.62141,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118602,390351186021,-9086053.799,5089413.2269
36652,OHA20150029,TEMPLIN-BRADLEY CO. LOFTS,5700 DETROIT AVENUE,CLEVELAND,OH,44102,130093,,,,,,,,252329,15,30,0,12,3,0,0,9,,0,2015,2013,,2,2,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,1,2,2,2,2,,1,3,30,30,0,2,,,1,39,Cuyahoga,35,103100,1,1019,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,5700 Detroit Ave,,Cleveland,OH,44102,3077,,44102,99,4,44102307799,H,,,,1,,,A,,90% Overall probable correctness,41.485437,-81.725677,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035103100,390351031001,-9097660.7484,5084209.3511
36654,OHA20190026,PROSPECT YARD,1937 PROSPECT AVENUE,CLEVELAND,OH,44115,160214,,,,,,,,300814,42,42,0,26,16,0,0,3,,,2019,2016,,1,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,2,3,42,42,0,2,,,1,39,Cuyahoga,35,107701,2,2003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1937 Prospect Ave E,,Cleveland,OH,44115,2351,,44115,99,6,44115235199,H,,,,2,N,,A,,80% Overall probable correctness,41.500293,-81.676582,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035107701,390351077012,-9092195.518,5086417.1988
36657,OHA20190029,RIVERSIDE PARK PHASE II,17800 PARKMOUNT AVENUE,CLEVELAND,OH,44135,170210,,,,,,,,1260502,203,203,0,27,127,28,21,3,,,2019,2017,2,1,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,2,3,203,203,0,2,,,1,39,Cuyahoga,35,123700,1,1003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,17800 Parkmount Ave,,Cleveland,OH,44135,4124,,44135,0,2,44135412400,S,,,,1,,,A,,90% Overall probable correctness,41.428469,-81.826539,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035123700,390351237001,-9108888.6549,5075747.651
36697,OHA20080050,CEDAR CENTER APTS,14050 CEDAR RD,UNIVERSITY HEIGHTS,OH,44118,70174,,,,,,,,,82,81,0,81,1,0,0,,,,2008,2009,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,1,82,81,0,2,,,1,39,Cuyahoga,35,187105,3,3001,Cuyahoga,35,78932,University Heights,78932,University Heights city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,5304,S,,14050 Cedar Rd,,University Heights,OH,44118,3339,,44118,99,6,44118333999,H,,,,1,,,A,,90% Overall probable correctness,41.501193,-81.534426,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3978932,39035187105,390351871053,-9076370.7844,5086550.97
36701,OHA20100020,CLEVELAND GREEN HOMES,3566 E 75TH ST,CLEVELAND,OH,44105,80021,,,,,,,,,24,24,0,0,0,14,10,2,1,14,2010,2011,1,1,,,,,,2,0,,,,,,,,,,4,1,2,2,2,2,1,UNSPECIFIED,,3,24,24,0,1,,,1,39,Cuyahoga,35,115300,1,1020,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3566 E 75th St,,Cleveland,OH,44105,1506,,44105,66,2,44105150666,S,,,,1,,,A,,90% Overall probable correctness,41.461449,-81.635924,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035115300,390351153001,-9087669.4901,5080645.4052
36706,OHA20130012,WINTON ON LORAIN,9431 LORAIN AVE,CLEVELAND,OH,44102,100083,,,,,,,,,40,40,40,0,0,0,0,2,,,2013,2010,1,1,,,,2,,1,1100000,,,,,,,,,,4,1,2,2,2,2,1,UNSPECIFIED,2,3,40,40,0,1,,AKA EMERALD ALLIANCE VII.,1,39,Cuyahoga,35,102402,1,1001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,Y,,9431 Lorain Ave Apt 2,,Cleveland,OH,44102,4884,,44102,2,3,44102488402,H,2,Apt,,0,,,,,100% Overall probable correctness,41.468393,-81.748484,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035102402,390351024021,-9100199.612,5081676.9537
36726,OHA20100030,DENISON ELDERLY,2000 DENISON AVE,CLEVELAND,OH,44109,80048,,,,,,,,,61,61,0,12,49,0,0,2,1,37,2010,2010,1,1,,,,,,2,0,,,,,,,,,,4,1,0,1,0,0,0,,1,3,61,61,0,1,,,1,39,Cuyahoga,35,105602,1,1000,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,2000 Denison Ave,,Cleveland,OH,44109,2900,,44109,99,3,44109290099,H,,,,1,,,A,,90% Overall probable correctness,41.451112,-81.695963,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035105602,390351056021,-9094353.001,5079110.0225
36744,OHA20060202,SLAVIC VILLAGE HOMES,3613 E 75TH ST,CLEVELAND,OH,44105,06-0040,,,,,,,,48705,29,29,0,0,0,21,7,2,,,2006,2007,,,,,,,,,,,,,,,,,,,4,2,,,,,,,3,3,29,29,,1,,"PREVIOUSLY LISTED AS OHA2006704, OHA2008210.",1,39,Cuyahoga,35,115300,1,1021,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3613 E 75th St,,Cleveland,OH,44105,1507,,44105,13,9,44105150713,S,,,,1,,,A,,90% Overall probable correctness,41.460252,-81.635476,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035115300,390351153001,-9087619.619,5080467.599
36755,OHA20100070,GARDEN VALLEY PHASE I,7230 KINSMAN RD,CLEVELAND,OH,44104,08-0173,,,,,,,,,81,81,0,3,47,24,7,2,,,2010,2011,1,1,,,,,,,,,,,,,,,,,4,1,1,0,0,0,0,,1,1,81,81,0,1,,,1,39,Cuyahoga,35,114700,1,1015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7230 Kinsman Rd,,Cleveland,OH,44104,4149,,44104,99,1,44104414999,H,,,,1,,,A,,90% Overall probable correctness,41.479064,-81.637444,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114700,390351147001,-9087838.6957,5083262.3729
36785,OHA20100100,LIVINGSTON PARK APTS,3072 LIVINGSTON RD,CLEVELAND,OH,44120,100001,,,,,,,,,180,164,0,100,80,0,0,,1,94,2010,2012,,,1,,,,,,,,,,,,,,,,1,2,,,,,,,2,,180,164,0,2,,,1,39,Cuyahoga,35,119701,2,2007,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3072 Livingston Rd,,Cleveland,OH,44120,3255,,44120,99,6,44120325599,H,,,,1,,,A,,90% Overall probable correctness,41.474694,-81.589505,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035119701,390351197012,-9082502.1507,5082613.0787
36791,OHA20130027,MILES POINTE,11806 MILES AVE,CLEVELAND,OH,44105,110061,,,,,,,,,43,43,0,0,33,10,0,2,,,2013,2011,1,2,,,,,,,,,,,,,,,,,4,,,,,,,,1,1,43,43,0,1,,,1,39,Cuyahoga,35,121403,2,2007,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,Y,,11806 Miles Ave Apt 7,,Cleveland,OH,44105,5491,,44105,7,0,44105549107,H,7,Apt,,0,,,,,100% Overall probable correctness,41.44507,-81.600824,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035121403,390351214032,-9083762.176,5078212.7012
36793,OHA20130029,MOTHER TERESA COMMONS,25031 COLUMBUS RD,BEDFORD HEIGHTS,OH,44146,120109,,,,,,,,,44,44,,,,,,,,,2013,2013,,,1,,,,,,,,,,,,,,,,4,1,0,1,0,0,0,,1,,44,44,0,2,,AKA HOLY TRINITY II SENIOR.,1,39,Cuyahoga,35,133104,1,1022,Cuyahoga,35,4920,Bedford Heights,4920,Bedford Heights city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,372,S,,25031 Columbus Rd,,Bedford Heights,OH,44146,2579,,44146,99,0,44146257999,H,,,,1,,,A,,90% Overall probable correctness,41.402317,-81.501474,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3904920,39035133104,390351331041,-9072702.5846,5071865.6696
36794,OHA20130030,NEW CIRCLE VISTAS,1725 E 115TH ST,CLEVELAND,OH,44106,100081,,,,,,,,,36,35,0,22,14,0,0,2,,,2013,2010,1,2,,,,2,,1,300000,,,,,,,,,,1,1,0,0,1,0,0,,1,3,36,35,0,1,,,1,39,Cuyahoga,35,118700,1,1006,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1725 E 115th St,,Cleveland,OH,44106,3938,,44106,99,4,44106393899,H,,,,1,,,A,,90% Overall probable correctness,41.51148,-81.604162,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118700,390351187001,-9084133.7605,5088080.1067
36805,OHA20080177,PARKVIEW APTS,1802 E 13TH ST,CLEVELAND,OH,44114,70001,,,,,,,,,199,199,38,134,27,0,0,,,,2008,2009,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,,2,1,199,199,0,1,,PREVIOUSLY LISTED AS OHA2008777.,1,39,Cuyahoga,35,107802,2,2042,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1802 E 13th St,,Cleveland,OH,44114,3522,,44114,99,6,44114352299,H,,,,1,,,A,,90% Overall probable correctness,41.502377,-81.683649,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035107802,390351078022,-9092982.2128,5086726.9563
36809,OHA20080192,RAINBOW PLACE APTS,7829 EUCLID AVE,CLEVELAND,OH,44103,80025,,,,,,,,,181,181,0,144,37,0,0,2,1,108,2008,2009,1,,,,,,,2,0,,,,,,,,,,1,1,0,1,0,0,0,,2,3,181,181,0,1,,"PREVIOUSLY LISTED AS OHA2008781, OHA2010130.",1,39,Cuyahoga,35,112800,1,1015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7829 Euclid Ave,,Cleveland,OH,44103,4867,,44103,99,5,44103486799,H,,,,1,,,A,,90% Overall probable correctness,41.504022,-81.633815,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035112800,390351128001,-9087434.7173,5086971.4695
36813,OHA20100129,SHAKER PLACE APTS,3600 NORTHFIELD RD,HIGHLAND HILLS,OH,44122,90028,,,,,,,,,81,80,0,72,8,0,0,2,,,2010,2011,1,,,,,,,,,,,,,,,,1,1775617,1,1,0,1,0,0,0,,2,4,81,80,0,2,,PREVIOUSLY LISTED AS OHA2010827.,1,39,Cuyahoga,35,193900,1,1001,Cuyahoga,35,35255,Highland Hills,35255,Highland Hills village,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,2264,S,,3600 Northfield Rd,,Highland Hills,OH,44122,5267,,44122,99,9,44122526799,H,,,,1,,,A,,90% Overall probable correctness,41.460398,-81.533299,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3935255,39035193900,390351939001,-9076245.3274,5080489.2861
36817,OHA20130032,REGENCY SQUARE APTS,1556 ANSEL RD,CLEVELAND,OH,44106,120106,,,,,,,,,66,66,,,,,,,,,2013,2012,,,1,,,2,,2,0,,,,,,,,,,4,1,1,0,0,0,0,,2,,66,66,0,1,,,1,39,Cuyahoga,35,118602,2,2001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,Y,,1556 Ansel Rd Apt 2,,Cleveland,OH,44106,4117,,44106,2,0,44106411702,H,2,Apt,,0,,,,,100% Overall probable correctness,41.514291,-81.619879,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118602,390351186022,-9085883.3689,5088497.9971
36820,OHA20130035,ST LUKE'S HOSPITAL APTS PHASE II,11311 SHAKER BLVD,CLEVELAND,OH,44104,110074,,,,,,,,,65,65,0,0,52,13,0,2,,,2013,2011,2,2,,,,2,,2,0,,,,,,,,,,4,1,0,1,0,0,0,,2,3,65,65,0,1,,AKA ST LUKE'S MANOR PHASE II.,1,39,Cuyahoga,35,119300,3,3006,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,11311 Shaker Blvd,,Cleveland,OH,44104,3836,,44104,99,9,44104383699,H,,,,1,,,A,,90% Overall probable correctness,41.484429,-81.605929,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035119300,390351193003,-9084330.462,5084059.5639
36834,OHA20080215,SOUTH POINTE COMMONS,3319 W 23RD PL,CLEVELAND,OH,44109,60035,,,,,,,,81154,82,82,78,4,0,0,0,2,,,2008,2009,,,,,,,,1,750000,,,,,,,,,,,1,0,0,0,1,0,,3,3,82,82,0,1,,,1,39,Cuyahoga,35,104600,2,2000,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3319 W 23rd Pl,,Cleveland,OH,44109,1603,,44109,19,2,44109160319,S,,,,1,,,A,,90% Overall probable correctness,41.463917,-81.699214,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035104600,390351046002,-9094714.9007,5081012.0201
36844,OHA20130039,APTS AT ST RICHARD,25595 COUNTRY CLUB BLVD,NORTH OLMSTED,OH,44070,120080,,,,,,,,,34,34,0,26,8,0,0,2,,,2013,2012,1,2,,,,,,,,,,,,,,,,,4,,,,,,,,1,1,34,34,0,2,,,1,39,Cuyahoga,35,174205,2,2010,Cuyahoga,35,56882,North Olmsted,56882,North Olmsted city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3907,3822,S,,25595 Country Club Blvd,,North Olmsted,OH,44070,5341,,44070,99,4,44070534199,H,,,,1,,,A,,90% Overall probable correctness,41.413443,-81.911526,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3956882,39035174205,390351742052,-9118349.3644,5073517.0129
36848,OHA20130043,UNIVERSITY TOWER APTS,1575 E BLVD,CLEVELAND,OH,44106,100010,,,,,,,,,113,113,75,37,1,0,0,2,,,2013,2010,1,1,,,,2,,2,0,,,,,,,,,,1,1,0,1,0,0,0,,,3,113,113,0,1,,,1,39,Cuyahoga,35,118301,1,1005,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1575 East Blvd,,Cleveland,OH,44106,1748,,44106,99,7,44106174899,H,,,,2,,,A,,80% Overall probable correctness,41.513383,-81.616812,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118301,390351183011,-9085541.952,5088363.0095
36864,OHA20080280,WARRENSVILLE COMMUNITY APTS,1500 WARRENSVILLE CTR RD,CLEVELAND HEIGHTS,OH,44121,70175,,,,,,,,,101,100,0,96,5,0,0,,,,2008,2009,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,,2,1,101,100,0,2,,,1,39,Cuyahoga,35,140800,1,1000,Cuyahoga,35,16014,Cleveland Heights,16014,Cleveland Heights city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1110,S,,1500 Warrensville Center Rd,,Cleveland Heights,OH,44121,2677,,44121,99,8,44121267799,H,,,,1,,,A,,90% Overall probable correctness,41.519038,-81.536681,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916014,39035140800,390351408001,-9076621.8099,5089203.7393
36881,OHA20070037,CLEVELAND NEW CONSTRUCTION IV,1063 E 67TH ST,CLEVELAND,OH,44103,06-0036,,,,,,,,,25,25,0,0,0,12,13,2,,,2007,2008,1,2,,,,2,,,,,,,,,,,,,4,2,,,,,,,1,3,25,25,0,1,,"PREVIOUSLY LISTED AS OHA2007730, OHA1988110.",1,39,Cuyahoga,35,111600,1,1004,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,N,,1063 E 67th St,,Cleveland,OH,44103,1725,,44103,63,4,44103172563,S,,,,1,,,A,,90% Overall probable correctness,41.524318,-81.641494,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035111600,390351116001,-9088289.5397,5089988.784
36885,OHA20070041,EMERITUS HOUSE,4450 CEDAR AVE,CLEVELAND,OH,44103,04-0060,,,,,,,,449327,49,49,7,42,0,0,0,2,,,2007,2008,1,1,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,,2,3,49,49,0,1,,"PREVIOUSLY LISTED AS OHA2007744, OHA2006070.",1,39,Cuyahoga,35,108701,1,1015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,Y,,4450 Cedar Ave Ste 1,,Cleveland,OH,44103,4453,,44103,1,1,44103445301,H,1,Ste,,0,,,,,100% Overall probable correctness,41.499985,-81.654489,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035108701,390351087011,-9089736.1365,5086371.4198
36888,OHA20080287,WILLO ARMS APTS,26980 SIDNEY DR,EUCLID,OH,44132,70183,,,,,,,,,740,729,0,176,393,166,2,,,,2008,2011,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,,740,729,0,2,,PREVIOUSLY LISTED AS OHA2008783.,1,39,Cuyahoga,35,196200,2,2007,Cuyahoga,35,25704,Euclid,25704,Euclid city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1626,S,,26980 Sidney Dr,,Euclid,OH,44132,2953,,44132,99,9,44132295399,H,,,,1,,,A,,90% Overall probable correctness,41.593959,-81.497134,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3925704,39035196200,390351962002,-9072219.458,5100349.1987
36892,OHA20080305,LAKESHORE VILLAGE,16111 LAKE SHORE BLVD,CLEVELAND,OH,44110,80015,,,,,,,,,108,108,0,0,102,6,0,2,1,65,2008,2008,,,,,,,,2,0,,,,,,,,,,1,1,2,2,2,2,1,UNSPECIFIED,2,3,108,108,0,1,,PREVIOUSLY LISTED AS OHA2009100.,1,39,Cuyahoga,35,117201,1,1005,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,16111 Lake Shore Blvd,,Cleveland,OH,44110,1083,,44110,99,0,44110108399,H,,,,1,,,A,,90% Overall probable correctness,41.579827,-81.568431,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035117201,390351172011,-9080156.2037,5098245.8934
36896,OHA20110040,EMERALD ALLIANCE V,7515 EUCLID AVE,CLEVELAND,OH,44103,90043,,,,,,,,,70,70,70,0,0,0,0,2,,,2011,2012,,,,,,,,,,,,,,,,,1,2641751,1,1,0,0,0,1,0,,1,4,70,70,0,1,,PREVIOUSLY LISTED AS OHA2011854.,1,39,Cuyahoga,35,112800,1,1015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7515 Euclid Ave,,Cleveland,OH,44103,4875,,44103,99,6,44103487599,H,,,,1,,,A,,90% Overall probable correctness,41.504151,-81.636033,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035112800,390351128001,-9087681.6239,5086990.6444
36897,OHA20110042,EUCLID CORRIDOR SENIOR HOUSING,7350 EUCLID AVE,CLEVELAND,OH,44103,90092,,,,,,,,,48,48,0,4,44,0,0,,,,2011,2009,,,,,,,,,,,,,,,,,1,1796134,4,1,0,1,0,0,0,,1,4,48,48,0,2,,,1,39,Cuyahoga,35,113101,1,1013,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7350 Euclid Ave,,Cleveland,OH,44103,4807,,44103,99,1,44103480799,H,,,,1,,,A,,90% Overall probable correctness,41.503772,-81.637132,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035113101,390351131011,-9087803.9641,5086934.3091
36899,OHA20110050,GARDEN VALLEY PHASE II,7201 KINSMAN RD,CLEVELAND,OH,44104,10-0002,,,,,,,,,57,57,0,40,0,12,5,,,,2011,2012,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,57,57,0,1,,PREVIOUSLY LISTED AS OHA2011842.,1,39,Cuyahoga,35,114700,1,1016,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7201 Kinsman Rd,,Cleveland,OH,44104,6149,,44104,99,9,44104614999,H,,,,1,,,A,,90% Overall probable correctness,41.479834,-81.638202,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114700,390351147001,-9087923.0759,5083376.7839
36900,OHA20140040,FAIRFAX INTERGENERATIONAL HOUSING,8113 CENTRAL AVE,CLEVELAND,OH,44104,120093,,,,,,,,484305,40,,,,,,,,,,2014,2012,,1,2,1,,2,,2,0,,,,,,,,,,,2,,,,,,,1,1,40,40,0,1,,,1,39,Cuyahoga,35,196500,2,2005,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,8113 Central Ave,,Cleveland,OH,44104,2117,,44103,13,2,44104211713,S,,,,1,,,A,,90% Overall probable correctness,41.496449,-81.631384,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035196500,390351965002,-9087164.0996,5085845.8682
